Timestamp,CPU usage_MHZ,CPU usage_%,Memory usage_KB,Memory usage_%,Disk read throughput_KB/s,Disk write throughput_KB/s,Network received throughput_KB/s,Network transmitted throughput_KB/s
10/23/2018 16:00,282,6.14,865704,10.32,0,5,66,813
10/23/2018 17:00,281,6.13,1083808,12.92,0,5,6,6
10/23/2018 18:00,282,6.15,1156789,13.79,0,6,44,18
10/23/2018 19:00,289,6.3,1123235,13.39,0,5,7,6
10/23/2018 20:00,282,6.15,1324561,15.79,0,5,44,18
10/23/2018 21:00,284,6.2,1077936,12.85,0,5,6,6
10/23/2018 22:00,283,6.17,1106457,13.19,0,5,46,18
10/23/2018 23:00,284,6.19,1072903,12.79,0,5,28,7
10/24/2018 0:00,282,6.15,1161822,13.85,0,5,44,18
10/24/2018 1:00,282,6.15,1307784,15.59,0,6,7,6
10/24/2018 2:00,282,6.15,1228931,14.65,0,5,224,191
10/24/2018 3:00,333,7.27,2923430,34.85,0,5,6,6
10/24/2018 4:00,290,6.33,1207121,14.39,0,4,45,18
10/24/2018 5:00,291,6.35,1173566,13.99,0,5,6,6
10/24/2018 6:00,290,6.32,1207121,14.39,0,6,44,18
10/24/2018 7:00,292,6.36,1140012,13.59,0,6,7,6
10/24/2018 8:00,296,6.46,1190343,14.19,0,5,44,18
10/24/2018 9:00,286,6.24,1201249,14.32,0,5,6,6
10/24/2018 10:00,292,6.36,1212154,14.45,0,6,45,18
10/24/2018 11:00,339,7.39,2772435,33.05,0,5,6,6
10/24/2018 12:00,295,6.42,1637456,19.52,0,6,44,18
10/24/2018 13:00,288,6.28,1077936,12.85,0,6,7,6
10/24/2018 14:00,295,6.43,1207121,14.39,0,5,44,18
10/24/2018 15:00,293,6.38,1329594,15.85,0,6,6,6
10/24/2018 16:00,295,6.44,1140012,13.59,0,5,45,18
10/24/2018 17:00,294,6.42,1156789,13.79,0,6,6,6
10/24/2018 18:00,291,6.34,1156789,13.79,0,5,44,18
10/24/2018 19:00,338,7.38,3035837,36.19,0,5,7,6
10/24/2018 20:00,293,6.39,1324561,15.79,0,7,44,17
10/24/2018 21:00,292,6.37,1156789,13.79,0,4,6,6
10/24/2018 22:00,352,7.67,2185232,26.05,0,6,45,18
10/24/2018 23:00,341,7.44,2654994,31.65,0,5,6,6
10/25/2018 0:00,443,9.65,2805989,33.45,0,5,44,18
10/25/2018 1:00,293,6.39,1738120,20.72,0,4,7,6
10/25/2018 2:00,289,6.31,1721342,20.52,0,5,44,18
10/25/2018 3:00,346,7.54,2185232,26.05,0,5,6,6
10/25/2018 4:00,290,6.32,1291007,15.39,0,5,44,18
10/25/2018 5:00,292,6.37,1296040,15.45,0,8,6,6
10/25/2018 6:00,294,6.42,1140012,13.59,0,8,44,18
10/25/2018 7:00,294,6.41,1005794,11.99,0,5,7,6
10/25/2018 8:00,293,6.38,1318689,15.72,0,9,44,18
10/25/2018 9:00,339,7.38,3019060,35.99,0,8,6,6
10/25/2018 10:00,494,10.76,2297640,27.39,0,5,45,18
10/25/2018 11:00,662,14.42,2895748,34.52,0,6,6,6
10/25/2018 12:00,650,14.15,2828639,33.72,0,5,44,18
10/25/2018 13:00,1711,11.91,2280024,13.59,0,12263,7,7
10/25/2018 14:00,1768,12.3,2816895,16.79,1,13296,44,18
10/25/2018 15:00,318,2.21,2021655,12.05,2,917,6,6
10/25/2018 16:00,610,4.25,5355287,31.92,68,60,44,18
10/25/2018 17:00,450,3.13,2145806,12.79,141,68,6,6
10/25/2018 18:00,366,2.55,4344460,51.79,81,606,44,18
10/25/2018 19:00,346,2.41,4103707,48.92,0,7,7,6
10/25/2018 20:00,842,5.86,1542665,18.39,0,132,44,17
10/25/2018 21:00,25,0.7,104648,4.99,5,370,6,6
10/25/2018 22:00,556,15.49,6239446,37.19,4340,506,44,18
10/25/2018 23:00,450,12.56,3397386,20.25,242,52,6,6
10/26/2018 0:00,800,22.29,7491027,44.65,11562,144,44,18
10/26/2018 1:00,648,18.05,5925713,35.32,1448,145,7,6
10/26/2018 2:00,491,13.7,5098596,30.39,1443,141,44,18
10/26/2018 3:00,464,12.94,6551503,39.05,253,52,31,11
10/26/2018 4:00,107,5.06,150785,7.19,0,381,45,18
10/26/2018 5:00,815,38.25,1643957,78.39,13785,518,6,6
10/26/2018 6:00,49,2.31,96259,4.59,0,5,44,18
10/26/2018 7:00,126,5.96,94791,4.52,0,5,7,6
10/26/2018 8:00,79,3.76,100454,4.79,0,5,44,18
10/26/2018 9:00,761,8.28,3857082,22.99,0,435,7,6
10/26/2018 10:00,1568,17.07,2514905,14.99,0,26,45,18
10/26/2018 11:00,398,8.29,1123025,17.85,1,161,7,6
10/26/2018 12:00,465,9.69,1404253,22.32,0,40,44,18
10/26/2018 13:00,431,2.34,3196060,19.05,0,454,7,6
10/26/2018 14:00,487,2.65,2649122,15.79,0,176,44,18
10/26/2018 15:00,168,3.67,905131,10.79,0,10,6,6
10/26/2018 16:00,166,3.62,865704,10.32,0,9,45,18
10/26/2018 17:00,166,3.62,1111491,13.25,0,10,6,6
10/26/2018 18:00,168,3.66,989017,11.79,0,9,44,18
10/26/2018 19:00,163,3.57,960496,11.45,0,9,7,6
10/26/2018 20:00,168,3.68,926941,11.05,0,11,44,18
10/26/2018 21:00,164,3.57,977273,11.65,0,9,6,6
10/26/2018 22:00,165,3.61,1089680,12.99,0,11,45,18
10/26/2018 23:00,163,3.56,1274230,15.19,0,7,6,6
10/27/2018 0:00,167,3.65,1195377,14.25,0,9,44,18
10/27/2018 1:00,168,3.67,1218026,14.52,0,10,7,6
10/27/2018 2:00,168,3.67,989017,11.79,0,12,44,18
10/27/2018 3:00,167,3.64,832150,9.92,0,6,6,6
10/27/2018 4:00,167,3.65,1161822,13.85,0,6,44,18
10/27/2018 5:00,170,3.72,1123235,13.39,0,7,6,6
10/27/2018 6:00,168,3.66,1134140,13.52,0,8,44,18
10/27/2018 7:00,167,3.65,989017,11.79,0,8,7,6
10/27/2018 8:00,162,3.54,1156789,13.79,0,7,44,18
10/27/2018 9:00,169,3.69,781818,9.32,0,11,6,6
10/27/2018 10:00,168,3.66,821245,9.79,0,10,44,18
10/27/2018 11:00,169,3.69,838022,9.99,0,10,6,6
10/27/2018 12:00,167,3.66,1760769,20.99,0,12,44,18
10/27/2018 13:00,164,3.57,1743992,20.79,0,15,6,6
10/27/2018 14:00,170,3.72,916036,10.92,0,13,44,18
10/27/2018 15:00,173,3.78,804468,9.59,0,14,6,6
10/27/2018 16:00,167,3.64,989017,11.79,0,10,44,18
10/27/2018 17:00,174,3.79,943718,11.25,0,15,6,6
10/27/2018 18:00,166,3.63,1033476,12.32,0,11,44,18
10/27/2018 19:00,168,3.66,1033476,12.32,0,14,7,6
10/27/2018 20:00,166,3.62,888354,10.59,0,10,44,18
10/27/2018 21:00,174,3.79,989017,11.79,0,146,6,6
10/27/2018 22:00,166,3.62,1061159,12.65,0,10,45,18
10/27/2018 23:00,165,3.61,1140012,13.59,0,12,6,6
10/28/2018 0:00,165,3.6,854799,10.19,0,11,44,18
10/28/2018 1:00,165,3.61,994050,11.85,0,10,7,6
10/28/2018 2:00,165,3.59,1056126,12.59,0,10,44,18
10/28/2018 3:00,165,3.6,1128268,13.45,0,9,6,6
10/28/2018 4:00,165,3.61,910164,10.85,0,10,45,18
10/28/2018 5:00,167,3.66,1156789,13.79,0,12,6,6
10/28/2018 6:00,165,3.59,1223898,14.59,0,8,44,18
10/28/2018 7:00,172,3.75,1564475,18.65,0,8,7,6
10/28/2018 8:00,167,3.64,1145045,13.65,0,11,44,18
10/28/2018 9:00,161,3.51,960496,11.45,0,8,6,6
10/28/2018 10:00,183,4,1385798,16.52,0,10,45,18
10/28/2018 11:00,166,3.63,1111491,13.25,0,12,6,6
10/28/2018 12:00,166,3.62,1352244,16.12,0,12,44,18
10/28/2018 13:00,167,3.65,1022571,12.19,0,14,7,6
10/28/2018 14:00,166,3.62,1458779,17.39,0,47,44,18
10/28/2018 15:00,162,3.53,1140012,13.59,0,9,6,6
10/28/2018 16:00,162,3.54,1094713,13.05,0,12,44,18
10/28/2018 17:00,163,3.56,1094713,13.05,0,11,6,6
10/28/2018 18:00,164,3.58,1223898,14.59,0,20,44,18
10/28/2018 19:00,166,3.61,1274230,15.19,0,24,7,6
10/28/2018 20:00,171,3.74,1559442,18.59,0,60,44,18
10/28/2018 21:00,166,3.63,1083808,12.92,0,22,6,6
10/28/2018 22:00,162,3.53,1072903,12.79,0,14,44,18
10/28/2018 23:00,163,3.56,1072903,12.79,0,14,6,6
10/29/2018 0:00,165,3.6,994050,11.85,0,23,44,18
10/29/2018 1:00,187,4.09,1693660,20.19,0,23,7,6
10/29/2018 2:00,162,3.54,1363149,16.25,0,14,44,18
10/29/2018 3:00,161,3.52,876610,10.45,0,15,6,6
10/29/2018 4:00,166,3.62,1178599,14.05,0,24,44,18
10/29/2018 5:00,164,3.58,1010827,12.05,0,24,6,6
10/29/2018 6:00,163,3.56,1190343,14.19,0,24,44,18
10/29/2018 7:00,273,5.95,1201249,14.32,0,20,7,6
10/29/2018 8:00,273,5.94,1100585,13.12,0,25,44,18
10/29/2018 9:00,273,5.96,960496,11.45,0,21,6,6
10/29/2018 10:00,269,5.85,1056126,12.59,0,6,45,18
10/29/2018 11:00,272,5.93,1067031,12.72,0,5,6,6
10/29/2018 12:00,269,5.87,1089680,12.99,0,5,44,18
10/29/2018 13:00,283,6.17,1262486,15.05,0,5,7,6
10/29/2018 14:00,281,6.13,921908,10.99,0,5,44,18
10/29/2018 15:00,281,6.12,1123235,13.39,0,4,6,6
10/29/2018 16:00,280,6.11,1161822,13.85,0,4,44,18
10/29/2018 17:00,282,6.15,1201249,14.32,0,5,6,6
10/29/2018 18:00,2343,51,4164315,66.19,28058,3445,44,18
10/29/2018 19:00,143,3.37,318348,7.59,0,3,7,6
10/29/2018 20:00,103,2.43,354419,8.45,0,2,44,18
10/29/2018 21:00,532,3.7,2313578,13.79,4,88,6,6
10/29/2018 22:00,1594,11.1,2323644,13.85,0,11550,45,18
10/29/2018 23:00,469,3.26,2548459,15.19,14,49,6,6
10/30/2018 0:00,485,3.37,1425224,16.99,1,347,44,18
10/30/2018 1:00,1207,8.4,4064281,48.45,487,206,7,6
10/30/2018 2:00,397,2.76,4126356,49.19,1,20,44,17
10/30/2018 3:00,333,2.32,3818494,45.52,0,13,6,6
10/30/2018 4:00,803,5.58,2034237,24.25,0,462,45,18
10/30/2018 5:00,321,2.23,1212154,14.45,0,141,6,6
10/30/2018 6:00,542,15.1,5601912,33.39,829,63,44,18
10/30/2018 7:00,761,21.21,5523059,32.92,31644,226,7,6
10/30/2018 8:00,52,2.47,121425,5.79,0,3,44,17
10/30/2018 9:00,76,3.6,92065,4.39,0,5,6,6
10/30/2018 10:00,95,4.48,87871,4.19,0,4,45,18
10/30/2018 11:00,81,3.82,68157,3.25,0,6,6,6
10/30/2018 12:00,67,3.19,122474,2.92,0,5,44,18
10/30/2018 13:00,52,2.5,161481,3.85,0,2,7,6
10/30/2018 14:00,89,4.19,172805,4.12,0,5,44,18
10/30/2018 15:00,77,3.67,203424,4.85,0,4,6,6
10/30/2018 16:00,67,3.19,75078,1.79,0,3,45,18
10/30/2018 17:00,1511,16.45,2692743,16.05,0,143,6,6
10/30/2018 18:00,231,2.51,2347132,13.99,0,380,44,18
10/30/2018 19:00,441,9.21,2008233,31.92,4,94,7,6
10/30/2018 20:00,16592,90.27,1966290,11.72,0,33,44,18
10/30/2018 21:00,164,3.59,1190343,14.19,0,8,6,6
10/30/2018 22:00,163,3.55,905131,10.79,0,8,45,18
10/30/2018 23:00,165,3.61,972240,11.59,0,8,6,6
10/31/2018 0:00,148,3.22,960496,11.45,0,9,44,18
10/31/2018 1:00,163,3.56,1050254,12.52,0,10,7,6
10/31/2018 2:00,164,3.58,1016699,12.12,0,9,44,18
10/31/2018 3:00,175,3.81,1324561,15.79,0,142,6,6
10/31/2018 4:00,164,3.59,1022571,12.19,0,9,44,18
10/31/2018 5:00,165,3.6,989017,11.79,0,11,6,6
10/31/2018 6:00,167,3.64,916036,10.92,0,10,44,18
10/31/2018 7:00,164,3.58,1016699,12.12,0,8,7,6
10/31/2018 8:00,167,3.64,1077936,12.85,6,9,44,18
10/31/2018 9:00,164,3.59,1156789,13.79,0,9,6,6
10/31/2018 10:00,167,3.65,972240,11.59,0,8,45,18
10/31/2018 11:00,165,3.61,1111491,13.25,0,11,6,6
10/31/2018 12:00,163,3.57,1010827,12.05,0,5,44,18
10/31/2018 13:00,165,3.6,983145,11.72,0,6,7,6
10/31/2018 14:00,169,3.69,1140012,13.59,0,7,44,18
10/31/2018 15:00,169,3.68,1061159,12.65,0,6,6,6
10/31/2018 16:00,167,3.66,955462,11.39,0,6,45,18
10/31/2018 17:00,165,3.61,1077936,12.85,0,5,6,6
10/31/2018 18:00,170,3.7,1089680,12.99,0,7,44,18
10/31/2018 19:00,150,3.27,1117363,13.32,0,7,7,7
10/31/2018 20:00,163,3.56,983145,11.72,0,5,44,18
10/31/2018 21:00,164,3.57,1140012,13.59,0,7,6,6
10/31/2018 22:00,166,3.63,1077936,12.85,0,10,45,18
10/31/2018 23:00,164,3.57,1094713,13.05,0,7,6,6
11/1/2018 0:00,168,3.67,926941,11.05,0,10,44,18
11/1/2018 1:00,170,3.7,960496,11.45,0,10,7,6
11/1/2018 2:00,164,3.59,977273,11.65,0,7,44,18
11/1/2018 3:00,168,3.66,1106457,13.19,0,10,6,6
11/1/2018 4:00,167,3.64,787690,9.39,0,10,44,18
11/1/2018 5:00,164,3.58,770913,9.19,0,7,6,6
11/1/2018 6:00,166,3.62,916036,10.92,0,10,44,18
11/1/2018 7:00,167,3.65,1123235,13.39,0,10,7,7
11/1/2018 8:00,163,3.56,2482189,29.59,0,11,44,18
11/1/2018 9:00,169,3.7,1542665,18.39,0,12,6,6
11/1/2018 10:00,151,3.29,1620679,19.32,0,11,44,18
11/1/2018 11:00,165,3.6,1463812,17.45,0,12,6,6
11/1/2018 12:00,165,3.61,1609774,19.19,0,11,44,18
11/1/2018 13:00,168,3.66,1676883,19.99,0,14,7,6
11/1/2018 14:00,164,3.57,1592997,18.99,0,10,44,18
11/1/2018 15:00,165,3.61,1033476,12.32,0,9,6,6
11/1/2018 16:00,167,3.65,1145045,13.65,0,10,44,18
11/1/2018 17:00,167,3.64,1050254,12.52,0,14,6,6
11/1/2018 18:00,169,3.68,893387,10.65,0,14,44,18
11/1/2018 19:00,167,3.65,1050254,12.52,0,14,7,6
11/1/2018 20:00,154,3.36,1167694,13.92,0,14,44,18
11/1/2018 21:00,169,3.68,989017,11.79,0,16,6,6
11/1/2018 22:00,104,1.13,619918,7.39,0,35,47,18
11/1/2018 23:00,101,1.09,250819,2.99,0,38,27,7
11/2/2018 0:00,168,3.66,1022571,12.19,0,8,44,18
11/2/2018 1:00,162,3.53,843055,10.05,0,7,7,6
11/2/2018 2:00,161,3.52,893387,10.65,0,10,44,18
11/2/2018 3:00,170,3.71,1156789,13.79,0,52,6,6
11/2/2018 4:00,163,3.56,994050,11.85,0,9,44,18
11/2/2018 5:00,166,3.62,1190343,14.19,0,8,6,6
11/2/2018 6:00,184,4.02,1503239,17.92,0,12,44,18
11/2/2018 7:00,162,3.54,1156789,13.79,0,13,7,6
11/2/2018 8:00,169,3.68,1178599,14.05,0,11,44,18
11/2/2018 9:00,162,3.55,1077936,12.85,0,13,6,6
11/2/2018 10:00,166,3.62,989017,11.79,0,14,44,18
11/2/2018 11:00,165,3.61,1234803,14.72,0,15,6,6
11/2/2018 12:00,161,3.52,1106457,13.19,0,14,44,18
11/2/2018 13:00,164,3.58,1274230,15.19,0,20,7,6
11/2/2018 14:00,164,3.59,1408447,16.79,0,24,44,18
11/2/2018 15:00,181,3.96,1950351,23.25,0,19,6,6
11/2/2018 16:00,179,3.9,1083808,12.92,0,23,44,18
11/2/2018 17:00,167,3.64,1123235,13.39,0,23,6,6
11/2/2018 18:00,167,3.65,1022571,12.19,0,24,44,18
11/2/2018 19:00,182,3.98,1631584,19.45,0,14,7,7
11/2/2018 20:00,184,4.01,1475556,17.59,0,24,44,18
11/2/2018 21:00,163,3.55,966368,11.52,0,24,6,6
11/2/2018 22:00,1121,31.24,4981994,59.39,89988,95,44,18
11/2/2018 23:00,109,2.57,158964,3.79,0,2,6,6
11/3/2018 0:00,115,2.71,242850,5.79,0,2,44,18
11/3/2018 1:00,477,3.32,1776707,10.59,0,37,7,6
11/3/2018 2:00,422,2.93,2212915,13.19,3,33,44,18
11/3/2018 3:00,1218,8.48,6093485,36.32,16078,383,6,6
11/3/2018 4:00,1720,11.97,2246469,13.39,1,12269,45,18
11/3/2018 5:00,507,3.53,3756419,22.39,2,104,6,6
11/3/2018 6:00,829,5.77,2447796,14.59,0,266,44,18
11/3/2018 7:00,1697,11.81,2738042,16.32,7,12013,7,6
11/3/2018 8:00,503,3.5,1587125,18.92,44,364,44,18
11/3/2018 9:00,497,3.46,1503239,17.92,26,362,6,6
11/3/2018 10:00,618,4.3,3197737,38.12,50,285,44,18
11/3/2018 11:00,354,2.46,1452907,17.32,8,57,6,6
11/3/2018 12:00,224,1.56,1385798,16.52,2,11,44,18
11/3/2018 13:00,180,1.25,3415841,40.72,2,14,7,6
11/3/2018 14:00,618,4.3,4892236,58.32,6,17,44,18
11/3/2018 15:00,724,5.04,1358116,16.19,0,112,6,6
11/3/2018 16:00,375,2.61,1150917,13.72,0,534,44,18
11/3/2018 17:00,27,0.76,314363,14.99,0,387,6,6
11/3/2018 18:00,1178,32.84,10880024,64.85,26865,462,44,18
11/3/2018 19:00,513,14.29,4504683,26.85,793,81,7,6
11/3/2018 20:00,1087,30.29,9537847,56.85,85561,392,44,18
11/3/2018 21:00,781,21.78,6138783,36.59,2739,259,6,6
11/3/2018 22:00,1486,41.39,8866758,52.85,149985,104,45,18
11/3/2018 23:00,728,20.28,7658799,45.65,19845,150,6,6
11/4/2018 0:00,509,14.2,4058409,24.19,2668,75,44,18
11/4/2018 1:00,539,15.04,4571791,27.25,2390,61,7,6
11/4/2018 2:00,720,20.05,6496138,38.72,2916,192,44,18
11/4/2018 3:00,640,17.84,4650644,27.72,1195,222,6,6
11/4/2018 4:00,86,4.09,192519,4.59,0,2,45,18
11/4/2018 5:00,2374,25.83,4504683,26.85,0,410,6,6
11/4/2018 6:00,426,8.89,1618162,25.72,0,74,44,18
11/4/2018 7:00,140,0.76,2179360,12.99,0,168,7,6
11/4/2018 8:00,352,1.91,2872260,17.12,0,337,44,18
11/4/2018 9:00,572,3.11,2951112,17.59,0,393,6,6
11/4/2018 10:00,238,1.29,2582014,15.39,0,374,44,18
11/4/2018 11:00,162,3.55,871576,10.39,0,7,6,6
11/4/2018 12:00,164,3.59,871576,10.39,0,8,44,18
11/4/2018 13:00,163,3.56,899259,10.72,0,9,7,6
11/4/2018 14:00,165,3.59,1050254,12.52,0,11,44,18
11/4/2018 15:00,165,3.6,809501,9.65,0,9,6,6
11/4/2018 16:00,166,3.62,932813,11.12,0,8,44,18
11/4/2018 17:00,166,3.63,1140012,13.59,0,10,6,6
11/4/2018 18:00,166,3.61,1005794,11.99,0,10,64,793
11/4/2018 19:00,164,3.57,1022571,12.19,0,9,7,7
11/4/2018 20:00,164,3.58,876610,10.45,0,10,44,18
11/4/2018 21:00,164,3.58,1173566,13.99,0,10,6,6
11/4/2018 22:00,162,3.55,994050,11.85,0,8,45,18
11/4/2018 23:00,166,3.62,1089680,12.99,0,12,29,7
11/5/2018 0:00,148,3.22,871576,10.39,0,9,44,18
11/5/2018 1:00,164,3.59,882482,10.52,0,8,7,6
11/5/2018 2:00,167,3.63,838022,9.99,0,12,224,191
11/5/2018 3:00,157,3.42,876610,10.45,0,12,6,6
11/5/2018 4:00,165,3.6,899259,10.72,0,6,44,18
11/5/2018 5:00,163,3.55,815373,9.72,0,5,6,6
11/5/2018 6:00,166,3.62,1039349,12.39,0,6,44,18
11/5/2018 7:00,163,3.56,955462,11.39,0,5,7,6
11/5/2018 8:00,169,3.69,1005794,11.99,0,8,44,18
11/5/2018 9:00,163,3.56,876610,10.45,0,6,6,6
11/5/2018 10:00,165,3.6,899259,10.72,0,6,44,18
11/5/2018 11:00,162,3.54,809501,9.65,0,6,6,6
11/5/2018 12:00,157,3.43,999922,11.92,0,6,44,18
11/5/2018 13:00,164,3.57,949590,11.32,0,8,7,6
11/5/2018 14:00,164,3.57,899259,10.72,0,7,44,18
11/5/2018 15:00,167,3.65,1128268,13.45,0,9,6,6
11/5/2018 16:00,166,3.62,1022571,12.19,0,9,44,18
11/5/2018 17:00,167,3.65,1005794,11.99,0,10,6,6
11/5/2018 18:00,166,3.62,1056126,12.59,0,10,44,18
11/5/2018 19:00,166,3.63,1542665,18.39,0,12,7,6
11/5/2018 20:00,166,3.63,1743992,20.79,0,12,44,18
11/5/2018 21:00,166,3.62,1710437,20.39,0,12,6,6
11/5/2018 22:00,169,3.68,1469684,17.52,0,12,45,18
11/5/2018 23:00,167,3.66,1547698,18.45,0,12,6,6
11/6/2018 0:00,168,3.68,1475556,17.59,0,15,44,18
11/6/2018 1:00,167,3.65,1363149,16.25,0,13,7,6
11/6/2018 2:00,166,3.63,1509111,17.99,0,13,44,18
11/6/2018 3:00,168,3.67,1341338,15.99,0,14,6,6
11/6/2018 4:00,166,3.61,972240,11.59,0,9,44,18
11/6/2018 5:00,165,3.6,1033476,12.32,0,9,6,6
11/6/2018 6:00,167,3.64,1631584,19.45,0,14,44,18
11/6/2018 7:00,166,3.62,905131,10.79,0,9,7,6
11/6/2018 8:00,151,3.3,960496,11.45,0,10,44,18
11/6/2018 9:00,166,3.63,916036,10.92,0,14,6,6
11/6/2018 10:00,171,3.73,1061159,12.65,0,15,45,18
11/6/2018 11:00,168,3.66,932813,11.12,0,10,6,6
11/6/2018 12:00,171,3.72,821245,9.79,0,15,44,18
11/6/2018 13:00,167,3.66,871576,10.39,0,15,7,6
11/6/2018 14:00,165,3.59,921908,10.99,0,10,44,18
11/6/2018 15:00,167,3.65,921908,10.99,0,16,6,6
11/6/2018 16:00,165,3.6,972240,11.59,0,17,45,18
11/6/2018 17:00,163,3.56,1123235,13.39,0,16,6,6
11/6/2018 18:00,163,3.57,1150917,13.72,0,10,44,18
11/6/2018 19:00,166,3.63,1207121,14.39,0,15,7,6
11/6/2018 20:00,167,3.64,1061159,12.65,0,15,44,18
11/6/2018 21:00,159,3.48,938685,11.19,0,8,6,6
11/6/2018 22:00,163,3.56,1150917,13.72,0,9,45,18
11/6/2018 23:00,161,3.53,882482,10.52,0,9,6,6
11/7/2018 0:00,159,3.46,1010827,12.05,0,7,44,18
11/7/2018 1:00,164,3.59,1173566,13.99,0,9,7,6
11/7/2018 2:00,161,3.51,921908,10.99,0,7,44,18
11/7/2018 3:00,161,3.52,921908,10.99,0,10,29,6
11/7/2018 4:00,165,3.61,1274230,15.19,0,10,45,18
11/7/2018 5:00,163,3.55,977273,11.65,0,10,6,6
11/7/2018 6:00,160,3.5,888354,10.59,0,9,44,18
11/7/2018 7:00,160,3.5,1077936,12.85,0,10,7,6
11/7/2018 8:00,168,3.66,1039349,12.39,0,13,44,18
11/7/2018 9:00,162,3.54,1123235,13.39,0,10,6,6
11/7/2018 10:00,184,4.01,1570347,18.72,0,11,45,18
11/7/2018 11:00,161,3.52,1111491,13.25,0,8,7,6
11/7/2018 12:00,159,3.46,1128268,13.45,0,9,44,18
11/7/2018 13:00,163,3.56,1190343,14.19,0,13,7,6
11/7/2018 14:00,162,3.55,972240,11.59,0,14,44,18
11/7/2018 15:00,160,3.5,1223898,14.59,0,11,6,6
11/7/2018 16:00,182,3.96,1542665,18.39,0,12,45,18
11/7/2018 17:00,162,3.54,1117363,13.32,0,13,6,6
11/7/2018 18:00,158,3.46,1251580,14.92,0,14,44,18
11/7/2018 19:00,159,3.47,1201249,14.32,0,20,7,7
11/7/2018 20:00,165,3.61,1530921,18.25,0,84,44,18
11/7/2018 21:00,163,3.56,1301912,15.52,0,20,6,6
11/7/2018 22:00,163,3.57,1469684,17.52,0,21,45,18
11/7/2018 23:00,161,3.5,1379926,16.45,0,21,6,6
11/8/2018 0:00,160,3.49,1123235,13.39,0,22,44,18
11/8/2018 1:00,163,3.57,1223898,14.59,0,22,7,6
11/8/2018 2:00,162,3.53,905131,10.79,0,18,44,18
11/8/2018 3:00,166,3.62,1240675,14.79,0,22,6,6
11/8/2018 4:00,161,3.52,1077936,12.85,0,13,45,18
11/8/2018 5:00,203,4.42,1106457,13.19,0,14,6,6
11/8/2018 6:00,161,3.51,1027604,12.25,0,14,44,18
11/8/2018 7:00,167,3.63,1212154,14.45,0,23,7,7
11/8/2018 8:00,162,3.54,1167694,13.92,0,23,44,18
11/8/2018 9:00,161,3.52,893387,10.65,0,24,6,6
11/8/2018 10:00,1871,19.49,1408447,16.79,20287,184,45,18
11/8/2018 11:00,105,2.47,268016,6.39,0,2,6,6
11/8/2018 12:00,69,1.64,242850,5.79,0,1,44,18
11/8/2018 13:00,65,1.54,184130,4.39,0,1,7,7
11/8/2018 14:00,836,5.82,4940890,29.45,4,34,44,18
11/8/2018 15:00,1677,11.67,1966290,11.72,0,11736,6,6
11/8/2018 16:00,1688,11.75,3800039,22.65,0,12023,44,18
11/8/2018 17:00,1688,11.75,2491417,14.85,0,12095,6,6
11/8/2018 18:00,240,1.67,1687788,20.12,23,56,44,18
11/8/2018 19:00,471,3.27,1301912,15.52,2,359,7,7
11/8/2018 20:00,336,2.34,2537554,30.25,1,50,44,18
11/8/2018 21:00,526,3.66,1559442,18.59,0,887,6,6
11/8/2018 22:00,1148,7.99,1727214,20.59,0,453,45,18
11/8/2018 23:00,1142,7.95,2375654,28.32,0,467,6,6
11/9/2018 0:00,111,3.12,305974,14.59,56,48,44,18
11/9/2018 1:00,466,13,3902380,23.26,1184,58,7,6
11/9/2018 2:00,1149,32.02,11373275,67.79,8547,186,44,18
11/9/2018 3:00,1263,35.19,10812915,64.45,25966,5450,6,6
11/9/2018 4:00,913,25.43,8319821,49.59,23585,272,44,18
11/9/2018 5:00,477,13.29,5601912,33.39,1331,105,6,6
11/9/2018 6:00,92,4.35,63963,3.05,0,3,44,18
11/9/2018 7:00,103,4.86,161481,3.85,0,5,7,7
11/9/2018 8:00,1474,30.74,278502,3.32,21771,69,44,18
11/9/2018 9:00,394,4.29,3442685,20.52,0,419,6,6
11/9/2018 10:00,1748,19.03,3420874,20.39,0,337,44,18
11/9/2018 11:00,374,2.03,2436052,14.52,14,377,6,6
11/9/2018 12:00,355,1.93,1160983,6.92,0,33,44,18
11/9/2018 13:00,164,3.58,748264,8.92,0,8,7,6
11/9/2018 14:00,166,3.61,1072903,12.79,0,8,44,18
11/9/2018 15:00,164,3.58,1094713,13.05,0,9,6,6
11/9/2018 16:00,161,3.52,1145045,13.65,0,8,44,18
11/9/2018 17:00,165,3.6,720581,8.59,0,10,7,6
11/9/2018 18:00,164,3.57,1050254,12.52,0,10,44,18
11/9/2018 19:00,163,3.56,910164,10.85,0,9,6,6
11/9/2018 20:00,164,3.58,1005794,11.99,0,9,45,18
11/9/2018 21:00,166,3.62,3124756,37.25,0,10,6,6
11/9/2018 22:00,169,3.69,1296040,15.45,0,9,44,18
11/9/2018 23:00,148,3.22,1039349,12.39,0,8,7,6
11/10/2018 0:00,166,3.63,955462,11.39,0,11,44,17
11/10/2018 1:00,167,3.64,955462,11.39,0,6,6,6
11/10/2018 2:00,166,3.63,1033476,12.32,0,6,45,18
11/10/2018 3:00,163,3.56,989017,11.79,0,5,6,6
11/10/2018 4:00,161,3.52,1207121,14.39,0,6,44,18
11/10/2018 5:00,164,3.58,871576,10.39,0,6,6,6
11/10/2018 6:00,167,3.64,838022,9.99,0,6,44,18
